,mB,ctl,ctk,phi,mkpi,eff,year,pol,id
0,107.50185186043382,0.12688526837155223,0.9247709857299924,2.7448298780504805,0.9334976064239163,1.0,2012,1.0,1
1,136.6913119563833,0.05813257256522775,-0.9278130489401519,-0.1580319976155975,0.8948945283412468,1.0,2012,1.0,1
2,123.63277387339622,0.7258751154877245,-0.3366288971155882,1.795580811159505,0.952383253723383,1.0,2012,-1.0,1
3,100.68342671729624,-0.5894149667583406,-0.6475409809499979,-2.269347859561585,0.8459935354825575,1.0,2012,-1.0,1
4,94.7153126471676,0.3933248524554074,0.7656032703816891,2.0369307039855835,0.8630822711787187,1.0,2012,-1.0,1
5,151.78082161583006,0.9913986860774457,-0.18603457836434245,2.2114878768896338,0.8913343597215135,1.0,2012,-1.0,1
6,96.50654066354036,0.7692304779775441,-0.7639151671901345,1.3449031290022084,0.8764214557607193,1.0,2012,-1.0,1
7,128.7553739384748,0.45745777944102883,0.15667150262743235,-3.0715832518400563,0.8783658462320455,1.0,2012,1.0,1
8,115.98841712111607,0.18651945376768708,-0.6400995585136116,-0.9516121491856953,0.9285364827432204,1.0,2012,-1.0,1
9,162.0657624443993,0.6570055168122053,0.7976285056211054,-2.8522225523464293,0.7624220670340582,1.0,2012,1.0,1
10,97.62567520374432,-0.0828594989143312,0.5535838627256453,1.6340667847091446,0.9030180742905941,1.0,2012,1.0,1
11,106.37714684708044,0.5437467368319631,-0.9341323282569647,-0.8041087949303543,0.9145519773883279,1.0,2012,-1.0,1
12,136.53855177108198,0.3003931459970772,0.9618746037594974,-2.8789205688374078,0.9242923937703018,1.0,2012,1.0,1
13,107.59884637081996,0.8338812338188291,-0.13975718524307013,2.513675153482655,0.8598520921601448,1.0,2012,1.0,1
14,101.20158299105242,0.36695884820073843,0.2585905618034303,1.128982033719046,0.8793726478668396,1.0,2012,1.0,1
15,122.17255879659206,-0.2492905962280929,-0.30065676663070917,0.06488148474569622,0.8930637529515661,1.0,2012,-1.0,1
16,120.77928974758834,0.36400456679984927,0.6517121992073953,-2.905366901976193,0.8877881849033293,1.0,2012,-1.0,1
17,98.08254445670173,0.5171074438840151,-0.03191762790083885,1.2321502877537913,1.0818074534484186,1.0,2012,1.0,1
18,119.29388862336054,0.4011771408841014,-0.17347038350999355,1.0851465039304218,0.8901297186757438,1.0,2012,-1.0,1
19,103.56294101802632,0.630295539740473,-0.19694897439330816,-0.9700362945453023,0.9151133308059071,1.0,2012,-1.0,1
20,95.1279933215119,-0.946313165128231,-0.5593252428807318,-2.5194928904890386,0.8461413174460176,1.0,2012,1.0,1
21,148.7094657495618,0.6340589821338654,-0.10951362876221538,-0.36042513393068365,0.8924553400615696,1.0,2012,1.0,1
22,90.0615191203542,-0.18157789064571261,-0.8329065623693168,-0.48625271481163024,0.9567243774572853,1.0,2012,1.0,1
23,119.82251383597031,0.8501428929157555,-0.23701746203005314,-1.278331461853631,0.8972079060599208,1.0,2012,-1.0,1
24,92.84658613614738,0.30461722100153565,-0.7689828462898731,0.9779927036759641,0.9192640229896643,1.0,2012,-1.0,1
25,131.74843683373183,0.2618243112228811,0.6273787426762283,2.4446379134616416,0.8961453263508157,1.0,2012,-1.0,1
26,131.58521422883496,0.6023519192822278,-0.7643496259115636,2.1451391116429575,0.7682296331238467,1.0,2012,-1.0,1
27,95.7676760153845,0.2799707963131368,-0.9937243624590337,-3.0432673562093457,0.8660016977752094,1.0,2012,1.0,1
28,90.27645195601508,-0.33691705437377095,-0.8845453029498458,2.4738650753931086,0.8944520037097391,1.0,2012,1.0,1
29,92.94893371406943,-0.04160745395347476,-0.5931072840467095,-1.8941604046638356,0.8550318758713548,1.0,2012,-1.0,1
30,111.18510563392192,0.22855525696650147,-0.24738847790285945,1.7862557265951606,0.9454450503934642,1.0,2012,-1.0,1
31,120.16581173520535,0.6497766501270235,0.5650152550078928,2.822304863823187,0.909808219424449,1.0,2012,1.0,1
32,144.8738513281569,-0.017160554882138968,-0.8270202167332172,0.9350565027765692,0.9596393354004249,1.0,2012,1.0,1
33,93.22035883087665,-0.6044621649198234,-0.740198069717735,2.5187209408028073,0.8787983746652026,1.0,2012,-1.0,1
34,135.46317449072376,-0.5173459500074387,-0.7566830948926508,2.381804892922702,0.8668526600836777,1.0,2012,-1.0,1
35,121.24979571672156,-0.7138537592254579,-0.975492618046701,3.069230704018425,1.0004710717697163,1.0,2012,1.0,1
36,110.93796760542318,-0.3627861812710762,-0.19598978105932474,0.5900831572520375,0.9601536164514255,1.0,2012,-1.0,1
37,112.88077145582065,-0.09216233063489199,0.8506373893469572,1.4527071422149316,0.8836520960181952,1.0,2012,1.0,1
38,98.74002810101956,0.32997824996709824,-0.6206246241927147,1.4651117571112184,0.9471500500198454,1.0,2012,-1.0,1
39,115.71739823557436,-0.03325821552425623,-0.6034484044648707,-0.3389316313714579,1.049147547694156,1.0,2012,1.0,1
40,119.29480079561472,-0.2754444545134902,0.669125440530479,-1.2294722421224415,0.8888547540328,1.0,2012,-1.0,1
41,90.21939925150946,0.6889631235972047,0.8195452340878546,2.3114117516686745,0.8927040039573331,1.0,2012,1.0,1
42,89.27503594895825,-0.3452147915959358,-0.9691775226965547,-1.0154040203617556,0.8545127074373886,1.0,2012,-1.0,1
43,123.96356888348237,-0.5387226366437972,0.914230783469975,0.84688680903492,0.8944558031891938,1.0,2012,-1.0,1
44,73.60983028775081,0.5873575462028384,0.3417995083145797,-2.372713879639794,0.9032727029756643,1.0,2012,-1.0,1
45,105.73423089226708,-0.0556569523178041,0.9342886311933398,-1.0958404731257345,0.965638938859338,1.0,2012,1.0,1
46,133.04926233831793,0.13835539063438773,-0.6150530171580613,0.6830015606136461,0.9230602840287612,1.0,2012,1.0,1
47,130.26837905636057,-0.02602643519639969,-0.795399462338537,-0.19374310505799208,0.9030448636459187,1.0,2012,-1.0,1
48,126.40054716030136,-0.25861103320494294,0.9530805121175945,0.2799964141516713,0.9306582404172514,1.0,2012,-1.0,1
49,104.1417951346375,0.0780208115465939,-0.8631236515939236,-0.4463354955277943,0.8230372155923397,1.0,2012,-1.0,1
50,109.90337928524241,0.21938916761428118,-0.762222905177623,1.355359040464319,0.9110205999424216,1.0,2012,-1.0,1
51,101.77518700947985,-0.8257004236802459,-0.7004957492463291,1.0630546254521516,0.912381446310319,1.0,2012,-1.0,1
52,89.76184023777023,0.9258164814673364,0.3630327507853508,-2.8055282743594674,0.74741983604501,1.0,2012,-1.0,1
53,123.316454293672,0.761994730681181,0.033773002214729786,3.0333137610764416,0.9786224493326154,1.0,2012,-1.0,1
54,137.57621421245858,0.6756738168187439,-0.7172186532989144,-0.06390002032090658,0.9798412030376494,1.0,2012,-1.0,1
55,101.55335342278704,-0.1638371297158301,-0.8474846952594817,0.49345932283578087,0.8634361789526883,1.0,2012,-1.0,1
56,103.01061428617686,0.07149490341544151,-0.8224748359061778,-0.4884380101350949,0.905954072198365,1.0,2012,1.0,1
57,114.53663173597306,-0.774081805255264,-0.5829735822044313,0.20483357918075562,0.949118912286358,1.0,2012,-1.0,1
58,79.76363907800987,0.8051353259943426,-0.029470729641616344,-0.14874093759994045,0.881741349057993,1.0,2012,-1.0,1
59,150.7116659777239,-0.5021700896322727,0.8757500015199184,-0.9150638093377816,0.9108137494139373,1.0,2012,1.0,1
60,146.88858203589916,0.44321313733235,-0.29543761210516095,2.562174817208322,0.9262226683588233,1.0,2012,1.0,1
61,110.94344081357121,0.5382323274388909,0.9810412679798901,0.6807188612786277,0.9373517159593758,1.0,2012,1.0,1
62,121.43853248562664,-0.294769907835871,0.05425710463896394,0.3348706366147258,0.8590992516069673,1.0,2012,1.0,1
63,124.2470754077658,0.6702698534354568,-0.7298652427271008,-0.43812853388061423,1.083693616120145,1.0,2012,-1.0,1
64,126.6091795405373,-0.3389410260133445,-0.9940925990231335,-1.5573707662406961,0.895088840785902,1.0,2012,1.0,1
65,136.74262550193816,-0.7155151176266372,-0.46402935218065977,-2.072337471802439,0.8515934741706588,1.0,2012,-1.0,1
66,125.43407501652837,-0.6197508899495006,-0.4200363028794527,-2.2168905854998475,0.8405231606308371,1.0,2012,1.0,1
67,99.30427221115679,-0.14115739986300468,0.9209428918547928,1.2890236521405596,0.8708676629606635,1.0,2012,1.0,1
68,101.33938433136791,-0.3311960259452462,-0.44738862151280046,-1.6059479031820054,0.8884716661111451,1.0,2012,-1.0,1
69,94.59728602087125,0.4920555278658867,0.9150610733777285,2.2724024237335865,0.8712583416583948,1.0,2012,1.0,1
70,97.80086384853348,-0.05049451859667897,-0.7439562943764031,0.9685030613085548,0.9046933407254983,1.0,2012,1.0,1
71,123.2875767746009,0.8286616415716708,0.7789102611131966,-2.370330917751295,0.8184371104021557,1.0,2012,1.0,1
72,110.88006588397548,-0.13902584370225668,0.734997215680778,-1.3440775502021094,0.8672604840481655,1.0,2012,-1.0,1
73,93.69823697488755,0.581618691328913,0.4599673552438617,2.8685026756903422,0.9089786342298612,1.0,2012,-1.0,1
74,93.0379077908583,-0.3479328081011772,0.7959724855609238,-0.5960926125985457,0.9019486300938298,1.0,2012,-1.0,1
75,148.47794640809298,0.9858100679703057,-0.34676579711958766,1.271630710420438,0.9429886496486143,1.0,2012,-1.0,1
76,96.21439973125234,0.13693802896887064,0.8360906932502985,2.6901271139750706,0.9125269010430203,1.0,2012,-1.0,1
77,119.37409709207714,0.7389781828969717,-0.31965128565207124,-0.895854981052981,0.9645453489408828,1.0,2012,-1.0,1
78,102.9050633078441,0.6017183810472488,-0.46298704855144024,0.6839662746264286,0.9269538566400297,1.0,2012,1.0,1
79,117.19787679612637,0.012988154776394367,-0.6585964360274374,-1.2490871062459787,0.954855593717657,1.0,2012,1.0,1
80,109.00396230863407,0.5526493219658732,-0.6950513273477554,0.7439391089185592,0.8861527297692373,1.0,2012,-1.0,1
81,104.58119731629267,-0.11076487973332405,-0.46657061064615846,0.6367303775531439,0.8496685352851637,1.0,2012,1.0,1
82,125.87946170242503,-0.4232268142513931,0.816841640509665,1.4888386206303217,1.084581547228154,1.0,2012,-1.0,1
83,120.29515736503527,-0.6016802280209959,-0.960590104572475,2.888424955956138,0.871160885192221,1.0,2012,1.0,1
84,120.94223650638014,0.06387558951973915,-0.9567472701892257,-0.33703280174043915,0.9523749563307502,1.0,2012,-1.0,1
85,96.21212363708764,-0.4865029905922711,0.8656274992972612,-0.22482844944164526,0.8982857562578284,1.0,2012,-1.0,1
86,131.9774478324689,-0.63980349060148,0.6012440989725292,-2.408236842650932,0.9078319368988741,1.0,2012,-1.0,1
87,111.65136453928426,-0.04365720972418785,-0.5518244341947138,0.06089631010717644,0.8857490561541635,1.0,2012,-1.0,1
88,113.76409116201103,0.2691733301617205,0.3257126878015697,1.5579495814821032,0.9101976861536969,1.0,2012,1.0,1
89,90.67747672088444,-0.33028000872582197,-0.24824231257662177,1.4708813831307292,0.8989632981340401,1.0,2012,-1.0,1
90,122.96750652603805,-0.41252776188775897,0.3295370703563094,2.7715765526596936,0.9638899226172362,1.0,2012,1.0,1
91,87.98683917848393,0.24847472738474607,0.19460500916466117,2.0670122729808194,0.9155342732567806,1.0,2012,-1.0,1
92,126.0555679909885,0.45344007294625044,0.990334409289062,-2.116645805010938,0.9656540906557348,1.0,2012,1.0,1
93,102.79648372670636,-0.14840653305873275,-0.7373779565095901,-3.122727308229578,0.9070520970469806,1.0,2012,-1.0,1
94,125.24077564012259,-0.3612510822713375,-0.8312380705028772,0.1709838755361579,0.9085015802748968,1.0,2012,-1.0,1
95,87.37736562034115,0.06404408067464828,-0.979189922567457,1.2569845158905046,0.9107650724682026,1.0,2012,1.0,1
96,131.64362026145682,-0.28981104074046016,-0.9951091837137938,-0.019321187707878718,0.8572487974131946,1.0,2012,-1.0,1
97,92.73824031697586,-0.06692893523722887,0.37190128257498145,-2.9155211758224575,0.9066807409108151,1.0,2012,1.0,1
98,62.40914069348946,0.05169056914746761,0.9974246569909155,1.8419294747502404,0.8210434209776577,1.0,2012,-1.0,1
99,100.8679554797709,0.982697234954685,-0.3946255687624216,-2.0483885577997567,0.886818728230428,1.0,2012,-1.0,1
100,126.50901393499225,0.40978666208684444,-0.9888463453389704,-0.9884962726203428,0.8953933277202305,1.0,2012,-1.0,1
101,96.72988735837862,-0.1646475330926478,0.3636976177804172,-2.7389114937431613,0.9008654252649285,1.0,2012,-1.0,1
102,112.93816700344905,0.6849459023214877,0.387987962923944,1.0964498911504412,0.8906184173806105,1.0,2012,-1.0,1
103,105.1009094226174,-0.30281582521274686,-0.9172052601352334,2.993153024449131,0.8734326350211632,1.0,2012,1.0,1
104,113.74075495405123,0.3515186654403806,0.731462917290628,-2.6302214305486147,0.9154578055918683,1.0,2012,-1.0,1
105,100.28511221753433,-0.08694011904299259,-0.5978450612165034,0.510590288112104,0.9116668036347255,1.0,2012,1.0,1
106,119.70796476816759,-0.11912176199257374,-0.9551783171482384,2.865037379712569,0.8613079789921176,1.0,2012,1.0,1
107,106.10913170967251,-0.4640861921943724,-0.6750700119882822,1.992253234121061,0.8739164085697848,1.0,2012,1.0,1
108,95.46035347739235,0.9233388919383287,0.4124356172978878,-2.137395862842707,0.9007534770842176,1.0,2012,1.0,1
109,127.63621128397062,0.36653160816058517,-0.7353060506284237,1.718843456477809,0.8738118139456492,1.0,2012,-1.0,1
110,98.10068557271734,-0.24175906786695123,0.8475373047403991,2.8813360031185127,0.933696947839344,1.0,2012,1.0,1
111,94.37004319624975,0.13095601834356785,-0.6893393187783659,-2.719824830821324,0.8943765589816031,1.0,2012,-1.0,1
112,130.39230747381225,0.790777166839689,0.3665179586969316,-2.9136054392471964,0.876084090534132,1.0,2012,-1.0,1
113,64.34119789628312,0.3590504666790366,-0.6681177192367613,1.1265790152236805,0.8874017806199845,1.0,2012,1.0,1
114,116.7478371062316,-0.6996451844461262,-0.7296964786946774,-3.1284668244691813,0.9038646359706763,1.0,2012,-1.0,1
115,85.75989305973053,0.5151937333866954,-0.9870619582943618,-0.12802941741913365,0.8619580944092013,1.0,2012,1.0,1
116,85.17307991860434,0.8281742767430842,-0.8596319584175944,0.8551274924067456,0.8952934407873545,1.0,2012,1.0,1
117,91.07900958042592,0.700545184314251,-0.6876198966056108,-1.4290350137757641,1.0216000045416878,1.0,2012,-1.0,1
118,95.94544704305008,0.552741561550647,0.9560550190508366,2.193336707654863,0.9006911541486625,1.0,2012,-1.0,1
119,105.40152888279408,-0.7013496267609298,-0.4870569659397006,-1.3431757665363429,0.9037679920846131,1.0,2012,1.0,1
120,138.61919392365962,-0.2685358854942024,0.5863605691120028,1.9048390000530535,0.8948262440878898,1.0,2012,-1.0,1
121,133.9078203891404,0.6464848322793841,-0.17053437931463122,-0.06251988584990897,0.8764046912849881,1.0,2012,1.0,1
122,114.20775129226968,-0.49220395227894187,-0.4050632454454899,1.2151411147963218,0.8991623625729699,1.0,2012,-1.0,1
123,106.73185234190896,-0.8894139085896313,0.4394936030730605,0.1627140522991115,0.891099822371034,1.0,2012,-1.0,1
124,103.60660176957026,-0.10277916258201003,-0.9057779186405241,-0.5259460022992362,0.9016467781143729,1.0,2012,1.0,1
125,141.14534755935892,0.8412721808999777,-0.05573701858520508,3.0887739451357197,0.909936279685935,1.0,2012,-1.0,1
126,163.7694060918875,0.2819411722011864,0.7826533555053174,-2.8016635739506115,0.9208171017921996,1.0,2012,1.0,1
127,108.00299159018323,0.34566163877025247,0.4250756110996008,-3.008683059954589,1.0544013018801344,1.0,2012,1.0,1
128,121.64674361702055,0.6336504500359297,-0.5184220359660685,-0.4187376264229137,0.8731161694112234,1.0,2012,1.0,1
129,56.90992868039757,0.402527067810297,0.47907475382089615,2.453993340409869,0.9274529444845394,1.0,2012,1.0,1
130,104.13858201354742,0.09316129283979535,0.5658827270381153,-2.7561757513373584,0.928808317942312,1.0,2012,-1.0,1
131,116.07397627085447,0.4525154046714306,0.9014321002177894,-1.8955138496573951,0.921324327836046,1.0,2012,-1.0,1
132,86.91353519679978,-0.569139561150223,-0.24458597926422954,1.175227023231339,0.8978391357464717,1.0,2012,1.0,1
133,75.53070585709065,-0.11595477117225528,-0.0960990134626627,-1.4730705449466777,0.86645212520496,1.0,2012,1.0,1
134,96.71668597729877,0.812331601511687,0.13926688581705093,1.3093299571796724,0.8502778389467858,1.0,2012,-1.0,1
135,105.67628155695274,0.7627481194213033,0.3947029048576951,-1.3425565440346687,0.8514571071765386,1.0,2012,1.0,1
136,97.61141880881041,-0.4153726575896144,0.974739555735141,-0.5113497020533142,0.9000425951229409,1.0,2012,-1.0,1
137,150.0168545753695,0.10840372554957867,-0.5818463922478259,-0.10725854811476898,0.936894099538913,1.0,2012,-1.0,1
138,121.48540146881714,-0.6492685084231198,0.7534123812802136,-0.31762352003166283,0.8907786541117821,1.0,2012,-1.0,1
139,93.69043150218204,0.7186928759329021,0.7458163350820541,-2.2572582928511764,0.9590382162248716,1.0,2012,-1.0,1
140,125.16622006660327,-0.1222504023462534,-0.9560701292939484,1.2202386382143473,0.8523385162360501,1.0,2012,-1.0,1
141,128.1268954044208,-0.19569971458986402,0.5607328303158283,-1.7294328811584236,0.9193195649189875,1.0,2012,-1.0,1
142,127.43046408286318,0.21174649707973003,0.3084230334497988,-1.24469836517444,0.870083875429118,1.0,2012,-1.0,1
143,91.80753666441888,0.4876689352095127,-0.7305600843392313,0.40230365968794946,0.9086776878999081,1.0,2012,1.0,1
144,108.0639268620871,0.545312577392906,0.22840730380266905,-1.9622196283579714,0.8830480695399456,1.0,2012,-1.0,1
145,118.86702157789841,0.01516488753259182,0.3679911228828132,2.53284505790612,0.9719909999950324,1.0,2012,1.0,1
146,137.3251547338441,0.5963172479532659,-0.6723759425804019,-0.7343373411949643,0.896626791927265,1.0,2012,-1.0,1
147,123.95832926267758,-0.9447465362027287,-0.920438633300364,-2.618496025109842,1.0628550609294325,1.0,2012,-1.0,1
148,122.40611761808395,0.47679879888892174,0.6198747204616666,-2.104905416365198,0.9746848648169544,1.0,2012,-1.0,1
149,145.74882271699607,0.8469294402748346,0.2973898984491825,-1.8962896760765366,0.8922012364002876,1.0,2012,1.0,1
150,117.62119247578084,-0.49514917144551873,0.487188336905092,2.0618609946379713,0.9938573214039207,1.0,2012,1.0,1
151,97.82260115025565,0.509865555446595,0.28503164276480675,-1.1619022708990634,0.8832629780098796,1.0,2012,-1.0,1
152,103.29208557959646,-0.011236855294555426,0.2814410049468279,1.5730990432379937,0.8771987186814658,1.0,2012,-1.0,1
153,110.79426552169025,0.4650416597723961,0.7905331905931234,-2.9226951900318023,0.8780218495219014,1.0,2012,-1.0,1
154,58.18722367985174,0.7811843426898122,0.03627289365977049,-1.4642840468394775,0.9269843742263038,1.0,2012,-1.0,1
155,87.13043242460117,0.875394482165575,0.665745094884187,3.056085792594388,0.878613419579342,1.0,2012,1.0,1
156,119.5481208851561,0.027506299316883087,0.7514062034897506,-1.9740339046071416,0.8848521203757265,1.0,2012,-1.0,1
157,123.42350650578737,0.34923326317220926,-0.3409495400264859,0.9946994739114325,0.8699130437476561,1.0,2012,1.0,1
158,93.70708698406816,0.4885998507961631,0.24609539983794093,3.0383530969278647,0.8939180726185442,1.0,2012,1.0,1
159,117.201731831301,-0.24848693003877997,-0.759615027345717,-0.9705261848483424,0.9208326799224597,1.0,2012,1.0,1
160,107.65988688217476,-0.43757543386891484,0.806377827655524,-2.2265822919640375,0.9015979928907473,1.0,2012,-1.0,1
161,130.43962139636278,0.7784059848636389,0.8114349897950888,-2.641470435251956,0.932335554213496,1.0,2012,-1.0,1
162,116.84629978844896,0.4141210266388953,-0.716930984519422,0.542849556960137,0.8486982708261348,1.0,2012,-1.0,1
163,106.21176671702415,0.2895607454702258,0.27671646885573864,1.9690023383136381,0.8691175528638997,1.0,2012,1.0,1
164,107.03700862359256,-0.8097135010175407,0.7072594445198774,-2.8063677040679416,0.9165691206010524,1.0,2012,-1.0,1
165,128.0571793904528,-0.8658755985088646,-0.7440508338622749,0.82584280268473,0.9435676480643451,1.0,2012,1.0,1
166,114.29775762371719,-0.16822024947032332,-0.7675196332857013,-1.0209720240857458,0.8943153949500993,1.0,2012,-1.0,1
167,90.0308940326795,-0.014581756666302681,-0.27759381476789713,-1.4235469190260177,0.8831611553824041,1.0,2012,-1.0,1
168,131.08535367064178,0.2181624765507877,-0.006511320825666189,-2.567127584882404,0.8740498858666979,1.0,2012,1.0,1
169,95.92872514622286,0.33252854458987713,0.35725505370646715,-2.9655524460199674,0.9184920625446831,1.0,2012,1.0,1
170,112.56986577063799,0.7938494076952338,-0.7662325240671635,1.9255686238450913,0.9008563454612158,1.0,2012,-1.0,1
171,105.7001207373105,-0.3900563889183104,0.30043116491287947,-2.0297882478450444,1.016001006962033,1.0,2012,-1.0,1
172,82.7090666280128,0.31035189563408494,0.9873901647515595,1.9515390126788859,0.9322821613936685,1.0,2012,-1.0,1
173,146.3177089462988,0.03002952318638563,0.7686992990784347,-0.23659974808348228,0.868424532043282,1.0,2012,-1.0,1
174,119.09101455239579,0.13003627164289355,0.9032286368310452,-2.271850243841649,0.8943540042010136,1.0,2012,1.0,1
175,123.28636512393132,0.51163379708305,-0.5871018227189779,2.1363064438411756,0.8590952683030628,1.0,2012,-1.0,1
176,91.39658213825896,0.09552177041769028,0.705901425331831,2.0798391328481616,0.912694627463352,1.0,2012,-1.0,1
177,122.63976206304505,-0.6326132072135806,0.7979445513337851,-1.6923459607050377,0.8184265273541678,1.0,2012,1.0,1
178,113.17678075283766,0.9602488339878619,0.09760351246222854,-2.1247222948463014,1.0571301782340743,1.0,2012,1.0,1
179,108.50622621364892,0.05353623628616333,-0.9862847235053778,-2.2538222054957746,0.8879407444014215,1.0,2012,1.0,1
180,129.23403963213786,0.3648455492220819,0.8684655092656612,0.7982812914828732,0.8419256990286522,1.0,2012,1.0,1
181,121.51145073585212,0.08640413312241435,-0.5597741464152932,1.2734582681455526,0.8889969642309007,1.0,2012,1.0,1
182,104.79181748814881,0.9132950291968882,0.10022016568109393,1.7394130999374529,0.919247423906345,1.0,2012,-1.0,1
183,121.95712846005335,-0.49637360498309135,-0.31134130666032434,0.7537275610811678,0.9005899425887037,1.0,2012,-1.0,1
184,117.42657935246825,0.6163853695616126,0.011213971301913261,3.1256179187836812,0.8799547619582154,1.0,2012,-1.0,1
185,102.85049286903813,0.17125537525862455,-0.0791608733125031,0.7456244534513523,0.8888773153431249,1.0,2012,1.0,1
186,140.66658209776506,-0.3642499726265669,-0.8889147760346532,2.5867287751106547,0.8952186430816074,1.0,2012,1.0,1
187,140.22911159554496,-0.35669540893286467,-0.8818657090887427,-0.8382313547405067,1.0252151088172106,1.0,2012,1.0,1
188,119.82877249829471,0.70652468316257,-0.03659773897379637,-2.1771754493307274,0.9040947539301124,1.0,2012,1.0,1
189,138.6973430053331,0.6893854574300349,0.22880251379683614,2.5498483279891397,0.8110268318338786,1.0,2012,-1.0,1
190,106.66587174637243,0.04649004340171814,0.9878795184195042,0.45053786083603464,0.9571353707404342,1.0,2012,1.0,1
191,96.40316647710279,-0.15900942729786038,0.9845684356987476,-1.6932040104348245,0.8792076033493504,1.0,2012,-1.0,1
192,105.98365304758772,0.46502504544332623,-0.46437586611136794,1.2922239975620782,0.9317351910821162,1.0,2012,-1.0,1
193,98.46539195859805,-0.7271811156533659,0.5601963070221245,2.5990053685829073,0.8714878302009311,1.0,2012,-1.0,1
194,122.78415577020496,-0.6222728355787694,-0.13291886914521456,1.5833868361544345,0.8994388030539266,1.0,2012,-1.0,1
195,129.8659190069884,-0.1658441056497395,0.5460545648820698,2.28313649297637,0.8775810537824873,1.0,2012,-1.0,1
196,120.50553783774376,0.21538060437887907,-0.5924835009500384,0.31878578211311526,0.919159701539902,1.0,2012,-1.0,1
197,100.33637564629316,0.10075397603213787,-0.9663748261518776,-2.2771205115523103,0.9298243012116291,1.0,2012,-1.0,1
198,118.30119328806177,0.14866573503240943,0.6910359584726393,-2.0371395384672346,0.8888428238756023,1.0,2012,1.0,1
199,103.97127759642899,0.4039369015954435,-0.4763569082133472,-1.0803203781486257,0.8646928547159769,1.0,2012,1.0,1
200,136.55740494141355,-0.6241342779248953,-0.6427011648193002,-2.7814089479555673,0.8646779432799667,1.0,2012,-1.0,1
201,99.29054573876783,0.11866681650280952,-0.9348923158831894,1.2477521861840568,0.8495362372254022,1.0,2012,-1.0,1
